Price,Area,Location,City,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,Security,PowerBackup
28200,940,Electronic City Phase 2,Bangalore,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
39600,1320,Electronic City Phase 2,Bangalore,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
34799.99,1160,Electronic City Phase 2,Bangalore,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
28800,960,Electronic City Phase 2,Bangalore,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
31800,1060,Electronic City Phase 2,Bangalore,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
51000,1140,Horamavu,Bangalore,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
88000,1195,Varthur,Bangalore,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
154000,2321,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
110000,1655,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
52500,1080,Krishnarajapura,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82300,1555,Kadugodi,Bangalore,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
54000,960,Varthur,Bangalore,2,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1
54000,1225,Krishnarajapura,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,1555,Kadugodi,Bangalore,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
86000,1555,Kadugodi,Bangalore,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
102000,1576,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
111000,1709,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
100000,1550,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
117000,1813,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
112999.99,1746,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
111000,1717,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
108000,1665,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
107000,1657,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
115000,1773,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
131000,1846,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
105000,1482,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
96140,1346,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
88000,1232,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
262000,2600,Marathahalli,Bangalore,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
362000,3590,Marathahalli,Bangalore,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
375000,3701,Marathahalli,Bangalore,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
317000,3170,Marathahalli,Bangalore,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
284000,2807,Marathahalli,Bangalore,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
72620,1462,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
66599.99,1172,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
80870,1478,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
62130,1251,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
78400,1589,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
88970,1629,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
72620,1462,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
293000,3012,JP Nagar Phase 7,Bangalore,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
99990,1901,RR Nagar,Bangalore,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
255000,1839,Koramangala,Bangalore,3,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
340000,2461,Koramangala,Bangalore,4,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
175000,1249,Koramangala,Bangalore,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
345000,2503,Koramangala,Bangalore,4,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
195000,1385,Koramangala,Bangalore,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
88000,1195,Varthur,Bangalore,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
154000,2321,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
110000,1655,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
92770,1275,Bommanahalli,Bangalore,2,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
116000,1615,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
109000,1515,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
105000,1455,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
98590,1360,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
45500,1011,ITPL,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
404000,3517,Konanakunte,Bangalore,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
331000,2883,Konanakunte,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
401999.99,3498,Konanakunte,Bangalore,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
416000,3621,Konanakunte,Bangalore,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
336000,2929,Konanakunte,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
320000,2791,Konanakunte,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
57710,1178,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
64120,1309,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
83620,1707,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
63880,1304,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
37470,765,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
73090,1492,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
53540,1093,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
45950,938,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
83230,1699,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
73480,1500,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
94940,1938,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
72349.99,1477,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
62410,1274,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
52660,1075,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
49820,1017,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
85140,1738,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
62850,1283,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
61580,1257,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
34880,712,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
82349.99,1120,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
106000,1450,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
86760,1180,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
56610,770,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
105000,1430,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
95580,1300,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
119000,1630,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
88970,1210,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
69849.99,950,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
108000,1480,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
92640,1260,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
74260,1010,Kanakapura Road Beyond Nice Ring Road,Bangalore,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
112000,1530,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
117000,1600,Kanakapura Road Beyond Nice Ring Road,Bangalore,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
50000,680,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
66910,910,Kanakapura Road Beyond Nice Ring Road,Bangalore,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
81000,718,Chikkagubbi on Hennur Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
109000,905,Chikkagubbi on Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
105000,972,Chikkagubbi on Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
48000,1310,Electronic City Phase 2,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
135000,2350,RR Nagar,Bangalore,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
687000,4053,Rajajinagar,Bangalore,4,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
43590,814,Nelamangala,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
85700,1405,Jalahalli,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
235000,3613,Whitefield,Bangalore,4,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
105000,1482,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
96140,1346,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
88000,1232,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
87790,1245,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
99000,1545,Yelahanka,Bangalore,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1
461000,2678,Rajajinagar,Bangalore,3,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
50550,966,Nelamangala,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
68190,1286,Nelamangala,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
38729.99,708,Nelamangala,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
83709.99,1535,Electronic City Phase 2,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
80390,1470,Electronic City Phase 2,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
58680,1045,Electronic City Phase 2,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
60210,1075,Electronic City Phase 2,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
71940,1290,Electronic City Phase 2,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
75810,1380,Electronic City Phase 2,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
81370,1465,Electronic City Phase 2,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
66120,1284,Jakkur,Bangalore,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
54430,1057,Jakkur,Bangalore,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
76319.99,1482,Jakkur,Bangalore,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
43710,930,Horamavu,Bangalore,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
43710,930,Horamavu,Bangalore,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
48880,1040,Horamavu,Bangalore,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
45820,975,Horamavu,Bangalore,2,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
43710,930,Horamavu,Bangalore,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
48880,1040,Horamavu,Bangalore,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
45820,975,Horamavu,Bangalore,2,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
48310,1028,Horamavu,Bangalore,2,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
48450,1031,Horamavu,Bangalore,2,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
48550,1033,Horamavu,Bangalore,2,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
52000,1407,Horamavu,Bangalore,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
41630,905,Ramamurthy Nagar,Bangalore,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
49500,1107,ITPL,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
47380,1030,Ramamurthy Nagar,Bangalore,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
73560,1113,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
69160,1040,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
77780,1183,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
74520,1129,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
74280,1125,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
78739.99,1199,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
66550,1151,Jakkur,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
74760,1295,Jakkur,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
97620,1696,Jakkur,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
97850,1700,Jakkur,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
179000,2700,RMV,Bangalore,3,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
160000,1900,Sahakar Nagar,Bangalore,3,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
160000,1900,Sahakar Nagar,Bangalore,3,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
160000,1900,Sahakar Nagar,Bangalore,3,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
165000,2000,Hebbal,Bangalore,3,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
280000,2700,Hebbal,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
185000,2200,Sanjaynagar,Bangalore,3,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1
53010,1178,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
89000,1500,Jalahalli,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
60610,1350,Doddanekundi,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
74080,1650,Doddanekundi,Bangalore,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60830,1355,Doddanekundi,Bangalore,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59490,1325,Doddanekundi,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
56570,1260,Doddanekundi,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55000,1225,Doddanekundi,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58370,1300,Doddanekundi,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58480,1082,Kumbalgodu,Bangalore,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50890,883,Kumbalgodu,Bangalore,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47890,800,Kumbalgodu,Bangalore,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501000,4622,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
501000,4622,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
46000,1097,Begur,Bangalore,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
45000,1076,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
51500,1235,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
62330,1163,Nelamangala,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
101000,1560,Yelahanka,Bangalore,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1
35000,538,Krishnarajapura,Bangalore,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
116000,1873,Krishnarajapura,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
687000,4053,Rajajinagar,Bangalore,4,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
93350,1476,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
80010,1265,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
96580,1527,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
35000,538,Krishnarajapura,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116000,1891,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
113999.99,1877,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
110000,1845,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
115000,1888,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
117000,1892,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
108000,1798,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
112000,1862,Junnasandra,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
59000,1216,Jalahalli,Bangalore,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
85000,1340,Jalahalli,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
236000,3628,Whitefield,Bangalore,4,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
38000,1000,Devanahalli,Bangalore,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
45000,1076,Begur,Bangalore,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
46000,1097,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
45500,1076,Begur,Bangalore,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
51500,1235,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47000,1124,Begur,Bangalore,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
45600,1076,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
46350,1097,Begur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
106000,1635,Yelahanka,Bangalore,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1
465000,4332,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
56700,1260,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1
60000,1272,Jalahalli,Bangalore,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
305000,3596,Bellandur,Bangalore,4,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
360000,4239,Bellandur,Bangalore,5,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
225999.99,2666,Bellandur,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
157000,1750,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
83650,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
78319.99,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
77670,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
91740,1044,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
86620,1230,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
91000,1300,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
91000,1300,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
78319.99,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
88740,1305,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
84920,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
77670,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
70000,1375,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
70000,1375,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
147000,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
84350,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
83650,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
78319.99,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
84350,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
83650,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
88740,1305,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
83650,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
84920,1205,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
77670,1195,Muneshwara Nagar,Bangalore,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
138999.99,1545,BTM Layout,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
108000,1901,RR Nagar,Bangalore,3,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
108000,1901,RR Nagar,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
79000,1337,RR Nagar,Bangalore,3,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
79000,1337,RR Nagar,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
